,date,open,high,low,close,volume,hold,settle
398,2024-12-12,117.22,117.42,116.91,117.09,68483,76022,0.0
399,2024-12-13,117.61,117.96,117.47,117.75,71894,76391,0.0
400,2024-12-16,118.0,118.69,118.0,118.31,72937,75299,0.0
401,2024-12-17,118.2,118.27,117.82,118.21,69084,75287,0.0
402,2024-12-18,118.22,118.53,116.0,117.55,131027,78459,0.0
403,2024-12-19,117.34,117.66,116.8,117.14,86814,79761,0.0
404,2024-12-20,117.5,118.4,117.49,118.4,67237,79665,0.0
405,2024-12-23,119.0,119.14,118.01,118.09,89626,79584,0.0
406,2024-12-24,118.03,118.4,117.1,117.45,103543,81756,0.0
407,2024-12-25,117.6,117.6,116.93,117.32,87797,81548,0.0
408,2024-12-26,117.54,117.6,117.03,117.17,76247,80131,0.0
409,2024-12-27,117.6,118.57,117.53,118.53,88783,81758,0.0
410,2024-12-30,118.42,118.49,117.81,118.01,77308,81092,0.0
411,2024-12-31,118.56,118.94,118.36,118.83,92636,82769,0.0
412,2025-01-02,119.38,120.0,119.22,119.98,96089,86658,0.0
413,2025-01-03,120.74,120.99,119.63,120.16,175730,89706,0.0
414,2025-01-06,119.96,120.69,119.5,120.68,107956,90643,0.0
415,2025-01-07,120.57,120.61,119.86,120.28,93883,89531,0.0
416,2025-01-08,120.03,120.52,119.95,120.29,91579,90009,0.0
417,2025-01-09,120.19,120.31,119.55,119.62,99665,87525,0.0
418,2025-01-10,118.66,119.84,118.4,119.76,126619,91121,0.0
419,2025-01-13,119.79,120.17,119.56,119.95,87572,88360,0.0
420,2025-01-14,119.6,120.0,119.41,119.95,108750,86066,0.0
421,2025-01-15,120.48,120.75,120.25,120.6,76364,86441,0.0
422,2025-01-16,120.4,120.83,120.12,120.56,96026,86868,0.0
423,2025-01-17,120.68,120.79,119.95,119.96,91831,89871,0.0
424,2025-01-20,119.71,120.15,119.62,119.8,72981,89821,0.0
425,2025-01-21,119.8,120.46,119.55,120.45,89392,90619,0.0
426,2025-01-22,120.47,120.68,120.28,120.37,67390,88653,0.0
427,2025-01-23,120.38,120.57,120.15,120.23,65006,88270,0.0
428,2025-01-24,120.19,120.53,119.64,120.53,67574,86792,0.0
429,2025-01-27,120.6,121.28,120.6,121.24,52474,86681,0.0
430,2025-02-05,121.03,121.7,121.03,121.69,43466,88213,0.0
431,2025-02-06,121.85,122.16,121.67,122.1,55124,85124,0.0
432,2025-02-07,122.12,122.28,121.78,121.81,59978,79412,0.0
433,2025-02-10,121.64,121.74,121.28,121.33,55165,74700,0.0
434,2025-02-11,121.4,121.84,121.36,121.81,55803,69114,0.0
435,2025-02-12,121.68,122.08,121.59,121.63,57103,65922,0.0
436,2025-02-13,121.84,121.97,121.47,121.89,58132,61868,0.0
437,2025-02-14,121.3,121.42,120.39,120.77,43029,70688,0.0
438,2025-02-17,120.4,120.55,119.72,119.77,59690,75005,0.0
439,2025-02-18,119.74,119.89,118.71,119.66,102846,81926,0.0
440,2025-02-19,119.85,120.02,119.47,119.89,69573,87204,0.0
441,2025-02-20,119.85,119.88,118.91,119.09,82331,90998,0.0
442,2025-02-21,119.04,119.15,118.0,118.01,144785,94619,0.0
443,2025-02-24,118.08,118.38,116.55,116.91,151931,98132,0.0
444,2025-02-25,117.3,117.81,116.09,117.66,221678,99595,0.0
445,2025-02-26,117.84,118.39,117.5,117.73,147441,100149,0.0
446,2025-02-27,117.77,118.06,117.07,117.38,106333,100301,0.0
447,2025-02-28,117.45,118.18,117.12,118.01,119650,100397,0.0
448,2025-03-03,118.13,118.82,117.85,118.68,97646,99767,0.0
449,2025-03-04,118.88,118.98,118.27,118.62,99882,100055,0.0
450,2025-03-05,118.8,119.04,118.63,118.87,89026,100982,0.0
451,2025-03-06,118.65,118.7,117.97,118.14,109486,101041,0.0
452,2025-03-07,117.59,117.64,116.4,116.56,167695,99270,0.0
453,2025-03-10,116.31,117.2,116.31,116.61,109529,103378,0.0
454,2025-03-11,116.59,116.65,115.38,115.38,136296,107308,0.0
455,2025-03-12,115.0,116.28,114.78,116.18,168389,107689,0.0
456,2025-03-13,116.0,116.36,115.73,115.9,111152,107380,0.0
457,2025-03-14,115.41,116.0,114.92,115.35,145094,109162,0.0
458,2025-03-17,114.88,114.99,113.6,113.62,155203,108565,0.0
459,2025-03-18,113.8,114.45,113.56,113.7,154461,106611,0.0
460,2025-03-19,114.03,114.34,113.8,114.08,114592,109012,0.0
461,2025-03-20,114.78,115.45,114.69,115.32,120379,107642,0.0
462,2025-03-21,115.32,115.55,114.91,115.09,120869,105500,0.0
463,2025-03-24,114.9,115.6,114.51,115.59,119255,102815,0.0
464,2025-03-25,116.2,116.36,115.82,115.89,111822,99798,0.0
465,2025-03-26,115.8,116.79,115.72,116.77,102815,100975,0.0
466,2025-03-27,116.65,116.82,116.3,116.32,104678,99307,0.0
467,2025-03-28,116.3,116.73,115.8,116.0,133212,102023,0.0
468,2025-03-31,115.82,116.56,115.8,116.14,118292,102975,0.0
469,2025-04-01,116.27,116.54,115.97,116.21,100609,102436,0.0
470,2025-04-02,116.26,117.21,116.26,117.18,103374,107670,0.0
471,2025-04-03,118.5,118.85,117.78,118.75,141632,105109,0.0
472,2025-04-07,121.0,121.04,120.16,120.8,157431,99742,0.0
473,2025-04-08,120.3,120.48,119.92,120.02,115772,99202,0.0
474,2025-04-09,120.5,121.26,119.97,120.33,150577,104799,0.0
475,2025-04-10,119.85,120.19,119.35,119.87,131204,102587,0.0
476,2025-04-11,120.22,120.48,119.42,119.53,115166,103997,0.0
477,2025-04-14,119.23,119.99,119.06,119.97,92191,105175,0.0
478,2025-04-15,119.89,120.21,119.74,119.78,89506,104866,0.0
479,2025-04-16,120.01,120.37,119.66,120.04,110525,107092,0.0
480,2025-04-17,119.98,120.07,119.33,119.44,93722,106359,0.0
481,2025-04-18,119.35,119.93,119.31,119.7,89912,107019,0.0
482,2025-04-21,119.7,119.72,119.15,119.33,79418,105155,0.0
483,2025-04-22,119.41,119.98,119.36,119.92,79801,110368,0.0
484,2025-04-23,119.56,119.6,119.02,119.4,102875,102539,0.0
485,2025-04-24,119.6,119.85,119.25,119.26,88189,101619,0.0
486,2025-04-25,119.41,120.04,119.31,119.68,118578,105659,0.0
